Temperature_c,Humidity,Wind_Speed_kmh,Pressure_millibars,Rain,Description
17.79444444,0.74,5.5223,1010.76,1,Normal
-3.233333333,0.93,6.2629,1037.96,0,Cold
4.811111111,0.87,11.0124,999.23,1,Normal
1.105555556,0.85,7.9534,1024.7,1,Cold
25.8,0.29,9.7888,1012.42,1,Warm
28.42222222,0.39,13.6689,1009.95,1,Warm
7.094444444,0.86,7.9695,1003.18,1,Normal
9.844444444,0.83,12.2682,1021.79,1,Normal
25,0.78,10.8997,1017.3,1,Warm
18.82222222,0.97,0,1016.11,1,Warm
16.55,0.59,17.0177,1011.39,1,Normal
8.983333333,0.88,25.9532,1009.41,1,Normal
7.222222222,0.38,17.71,1024.7,1,Normal
19.91666667,0.36,7.9856,1021.36,1,Warm
23.91111111,0.67,10.0947,1011.45,1,Warm
22.72222222,0.38,24.0212,1008.57,1,Warm
22.82777778,0.73,10.8192,1009.08,1,Warm
1.105555556,0.85,10.3845,1019.76,1,Cold
10.66666667,0.96,6.1502,1014.58,1,Normal
-9.505555556,0.8,6.1663,1029.09,0,Cold
2.333333333,0.85,21.3647,1022.23,1,Cold
4.127777778,0.75,11.1573,1021.74,1,Cold
0.466666667,0.85,1.932,1028.61,1,Cold
5.1,0.93,8.1949,1021.6,1,Normal
16.76111111,0.8,3.6225,1012.75,1,Normal
25,0.39,12.88,1014.6,1,Warm
11.05,0.8,13.9909,1018.12,1,Normal
5.722222222,0.93,28.5936,995.08,1,Normal
22.12222222,0.6,3.0268,0,1,Warm
3.116666667,0.96,7.1806,1004.9,1,Cold
25.05,0.66,4.2343,1014.31,1,Warm
13.84444444,0.73,23.1357,1019.37,1,Normal
2.288888889,0.64,9.5634,1020.16,1,Cold
12.10555556,0.96,16.9211,1005.5,1,Normal
7.2,0.87,16.8084,1003.49,1,Normal
1.622222222,0.96,3.7513,1032.79,1,Cold
3.727777778,0.83,6.0536,1027.44,1,Cold
17.76111111,0.85,9.0804,1013.61,1,Normal
1.9,0.93,3.3971,1029.98,1,Cold
22.43333333,0.73,12.5741,1011.57,1,Warm
20.87777778,0.38,11.1573,1021.34,1,Warm
3.094444444,0.87,7.9856,1037.41,1,Cold
7.438888889,0.89,7.6958,1026.54,1,Normal
30.22777778,0.41,22.4756,1011.77,1,Warm
9.972222222,0.77,22.218,1021.73,1,Normal
23.13888889,0.38,7.5831,1017.51,1,Warm
7.222222222,0.65,35.42,1006.9,1,Normal
16.91666667,0.49,13.2342,1013.6,1,Normal
0.044444444,0.75,13.6206,1013.25,1,Cold
9.95,0.86,16.3254,0,1,Normal
5,0.76,11.27,1021.4,1,Normal
27.11111111,0.39,21.1071,1008.51,1,Warm
9.85,0.86,10.9158,1017.8,1,Normal
16.71111111,0.9,3.1073,1010.27,1,Normal
22.73333333,0.73,0,1018.22,1,Warm
19.33333333,0.93,6.3756,1017.03,1,Warm
18.75,0.9,6.2951,1020.06,1,Normal
15.93888889,0.57,2.0608,1009.12,1,Normal
4.522222222,0.92,5.8443,1008.68,1,Cold
18.35555556,0.87,3.2361,1021.27,1,Normal
17.77777778,0.49,15.9229,1011.75,1,Normal
2.755555556,0.7,3.4615,1016.07,1,Cold
28.86666667,0.46,2.8175,1015.99,1,Warm
10.05,0.99,15.0535,1007.83,1,Normal
5,0.93,14.49,1018,1,Normal
-6.15,0.61,3.8318,1037.63,0,Cold
-6.138888889,0.89,7.9695,1002.18,0,Cold
27.22222222,0.24,11.27,1020,1,Warm
-2.155555556,0.84,19.7225,1014.05,0,Cold
14.21666667,0.48,14.2807,1017.17,1,Normal
3.744444444,0.92,10.5133,1013.74,1,Cold
13.73333333,0.7,11.0446,1016.82,1,Normal
6.305555556,0.83,10.7387,1019.99,1,Normal
1.644444444,0.83,13.8621,1013.37,1,Cold
21.06111111,0.3,7.889,1021.06,1,Warm
13.15,0.59,6.279,1012.49,1,Normal
-6.138888889,0.81,9.2575,1036.74,0,Cold
19.95,0.45,14.3934,1014.49,1,Warm
12.60555556,0.99,4.8139,1019.11,1,Normal
20.20555556,0.86,1.8515,1015.52,1,Warm
14.84444444,0.56,13.7655,1017.58,1,Normal
22.24444444,0.49,9.6761,1012.23,1,Warm
12.93333333,0.99,10.6099,1009.53,1,Normal
1.177777778,0.69,19.6581,1015.29,1,Cold
6.205555556,0.88,13.8138,1009.48,1,Normal
11.96666667,0.93,5.9892,1015.34,1,Normal
8.988888889,0.88,14.9891,1008.4,1,Normal
18.31111111,0.84,6.2468,1018.07,1,Normal
20.00555556,0.4,28.0784,1015.46,1,Warm
19.35555556,0.81,5.6672,1013.69,1,Warm
-0.055555556,0.82,13.6206,1008.63,0,Cold
6.461111111,0.95,5.9248,1029.82,1,Normal
21.01666667,0.43,20.0928,1022.12,1,Warm
15.02222222,0.36,20.6885,1013.86,1,Normal
6.777777778,0.99,6.5527,1024.02,1,Normal
20.74444444,0.61,10.7548,1012.06,1,Warm
28.70555556,0.28,8.9033,1017.33,1,Warm
3.583333333,0.84,3.22,1026.89,1,Cold
25.07777778,0.35,9.499,1012.42,1,Warm
19.92777778,0.4,12.0267,1017.06,1,Warm
22.39444444,0.52,5.2647,1011.51,1,Warm
10.20555556,0.88,11.3505,1017.3,1,Normal
-3.911111111,0.91,12.5419,1023.16,0,Cold
1.061111111,0.78,14.4578,1028.85,1,Cold
7.738888889,0.89,8.1949,1014.9,1,Normal
4.838888889,0.93,3.0268,1018.92,1,Normal
27.31111111,0.32,15.778,1025.44,1,Warm
21.24444444,0.41,16.744,1013.69,1,Warm
-0.211111111,0.96,13.4596,1020.72,0,Cold
3.866666667,0.92,6.5205,1009.75,1,Cold
-2.194444444,0.88,5.0232,1030.19,0,Cold
27.77777778,0.49,11.27,1013.8,1,Warm
27.28888889,0.59,9.4829,1007.04,1,Warm
18.88888889,0.51,15.0052,1013.01,1,Warm
11.11111111,0.8,22.54,1020.4,1,Normal
4.994444444,0.96,6.1341,1015.06,1,Normal
19.93333333,0.68,3.2522,1019.81,1,Warm
6.377777778,0.54,8.533,1021.32,1,Normal
-4.927777778,0.85,3.703,1035.85,0,Cold
18.93333333,0.61,14.1519,1027.46,1,Warm
31.22777778,0.45,7.5026,1017.78,1,Warm
3.6,0.91,9.4668,1019.35,1,Cold
15,0.8,6.44,1019.5,1,Normal
-1.111111111,0.88,12.88,1019.1,0,Cold
13.21666667,1,10.9158,1006.14,1,Normal
11.09444444,1,10.1913,1011.49,1,Normal
14.75555556,0.91,3.7191,1012.14,1,Normal
-5.122222222,0.75,16.8728,1032.53,0,Cold
22.10555556,0.81,16.2288,1013.54,1,Warm
18.74444444,0.79,9.2897,1021.72,1,Normal
17.19444444,0.94,10.4972,1004.81,1,Normal
-7.377777778,0.69,10.6743,1035.27,0,Cold
11.21666667,0.93,3.4937,1018.45,1,Normal
21.18333333,0.67,3.3488,1016.81,1,Warm
13.31111111,0.8,6.3112,1018.77,1,Normal
-11.58333333,0.74,9.3219,1041.15,0,Cold
19.02222222,0.8,3.1717,1016.03,1,Warm
2.777777778,0.82,12.88,0,1,Cold
15.43333333,0.82,0.1449,1022.35,1,Normal
24.73888889,0.39,12.6063,1021.88,1,Warm
5.555555556,0.93,3.22,1015.6,1,Normal
-4.605555556,0.88,3.1717,1035.89,0,Cold
9.05,0.76,29.7689,1004.5,1,Normal
8.372222222,0.78,25.3253,1004.77,1,Normal
20.22222222,0.48,10.3201,1013.33,1,Warm
15.13888889,0.43,8.9838,1024.38,1,Normal
9.972222222,0.86,11.27,1018.44,1,Normal
23.78333333,0.5,15.7297,1012.32,1,Warm
8.983333333,0.93,3.6708,1010.31,1,Normal
29.82222222,0.49,4.7656,1022.05,1,Warm
11.76111111,0.66,10.8997,1009.47,1,Normal
-2.7,0.72,6.1502,1033.66,0,Cold
13.66666667,0.68,12.4775,1022.87,1,Normal
13.80555556,0.71,13.2181,1019.73,1,Normal
26.07777778,0.4,17.1787,1011.07,1,Warm
13.79444444,0.9,12.719,1008.07,1,Normal
20.83333333,0.69,10.787,1019.29,1,Warm
17.27777778,0.7,24.1661,1010.12,1,Normal
-4.161111111,0.83,6.6493,1021.9,0,Cold
6.111111111,0.79,25.76,1009.7,1,Normal
8.3,0.87,8.2432,1009.64,1,Normal
3.877777778,0.64,20.0606,1015.97,1,Cold
8.861111111,0.71,2.2379,1018.38,1,Normal
12.35555556,0.71,13.7333,1022.35,1,Normal
7.233333333,0.86,6.1663,1020.3,1,Normal
4.355555556,0.9,2.3667,1009.78,1,Cold
10.87222222,0.82,5.7477,1010.58,1,Normal
24.80555556,0.57,13.9426,1013.47,1,Warm
1.133333333,0.58,25.0677,1036.48,1,Cold
12.64444444,0.73,6.44,1012.85,1,Normal
9.955555556,0.86,16.8728,1014.24,1,Normal
15.88888889,0.82,10.3201,1009.39,1,Normal
3.938888889,0.88,23.2967,1004.76,1,Cold
25.96666667,0.42,2.8014,1013.37,1,Warm
-0.744444444,0.96,3.1878,1007.01,0,Cold
7.15,0.87,14.4095,1001.52,1,Normal
11.9,0.7,11.0124,1015.35,1,Normal
19.88333333,0.49,13.5401,1009.99,1,Warm
17.89444444,0.7,9.2897,1016.86,1,Normal
9.494444444,0.84,6.3112,1015.57,1,Normal
16.84444444,0.79,2.093,1014.07,1,Normal
12.08333333,0.93,6.44,1012.84,1,Normal
29.97777778,0.35,17.1787,1010.66,1,Warm
-0.022222222,0.99,13.2825,999.3,0,Cold
5.85,0.91,6.2307,1012.49,1,Normal
0.955555556,0.92,4.5402,1032.88,1,Cold
27.75555556,0.67,9.6117,1016.81,1,Warm
-2.2,0.96,10.5616,1030.24,0,Cold
2.683333333,0.92,10.5616,1011.52,1,Cold
-1.111111111,0.69,12.9444,1023.74,0,Cold
2.294444444,0.82,17.1787,1011.16,1,Cold
12.12777778,0.92,14.3129,1002.73,1,Normal
15.95,0.68,7.7924,1025.7,1,Normal
1.033333333,0.7,28.3199,1027.29,1,Cold
6.361111111,0.84,32.5703,1008.83,1,Normal
21.11111111,0.73,10.8514,1014.87,1,Warm
-0.411111111,0.92,10.5777,1020.22,0,Cold
8.861111111,0.78,16.8245,1014.98,1,Normal
4.977777778,0.73,23.7636,1014.16,1,Normal
14.9,0.93,17.1626,1003.71,1,Normal
3.888888889,0.62,6.44,1024.5,1,Cold
-6.111111111,0.88,8.05,1023,0,Cold
-10.75555556,0.87,9.0643,1013.23,0,Cold
13.76111111,0.78,8.9999,1002.78,1,Normal
11.06111111,0.61,3.3488,1013.93,1,Normal
15,0.5,12.88,1018.92,1,Normal
-1.094444444,0.94,9.66,1019.96,0,Cold
10.01111111,0.58,17.71,1029.17,1,Normal
17.77777778,0.54,11.27,1023.3,1,Normal
25,0.3,22.54,1013.5,1,Warm
3.888888889,0.89,16.1,1014.2,1,Cold
12.04444444,0.81,11.1734,1023.51,1,Normal
-1.138888889,0.87,3.2039,1027.69,0,Cold
14.96111111,0.8,7.7441,1014.99,1,Normal
13.03888889,0.72,10.8836,1016.86,1,Normal
0.95,0.51,0.1449,1035.9,1,Cold
8.905555556,0.93,10.8353,1009.25,1,Normal
-1.183333333,0.96,3.1234,1022.9,0,Cold
4.927777778,0.87,11.8174,1012.46,1,Normal
12.13888889,0.72,0.2898,1027.45,1,Normal
-1.855555556,0.75,17.0821,1010.63,0,Cold
19.95,0.45,9.5795,1015.1,1,Warm
13.70555556,0.68,4.6046,1019.71,1,Normal
3.722222222,0.82,13.7172,1015.82,1,Cold
5.838888889,0.93,11.3827,1022.89,1,Normal
4.977777778,0.87,0.3703,1034.01,1,Normal
6.177777778,0.85,3.7996,1014.66,1,Normal
5,0.57,20.93,1020.2,1,Normal
1.25,0.77,15.8263,1012.71,1,Cold
3.788888889,0.82,13.2825,1019.32,1,Cold
10.64444444,0.71,11.109,1017.49,1,Normal
4.583333333,0.92,10.7226,1021.01,1,Cold
2.827777778,0.88,12.558,1011.71,1,Cold
7.316666667,0.86,2.6404,1030.31,1,Normal
16.11666667,0.52,16.4381,1016.95,1,Normal
7.083333333,0.86,9.4668,1010.96,1,Normal
13.82222222,0.92,3.6386,1024.65,1,Normal
3.766666667,0.76,9.3219,1020.12,1,Cold
7.733333333,0.86,10.9802,1008.49,1,Normal
16.11111111,0.62,17.2109,1012.05,1,Normal
-0.411111111,0.9,7.245,1023.62,0,Cold
13.10555556,0.93,12.6707,1010.99,1,Normal
16.17777778,0.66,10.7065,1012.71,1,Normal
6.433333333,0.79,12.9927,1018.61,1,Normal
14.44444444,0.9,6.44,1016.6,1,Normal
16.16111111,0.86,9.8854,1008.79,1,Normal
22.59444444,0.39,9.4668,1017.98,1,Warm
3.855555556,0.92,9.1126,1019.36,1,Cold
21,0.68,5.0232,1019.65,1,Warm
12.75,0.72,11.109,0,1,Normal
3.938888889,0.93,4.4114,1003.27,1,Cold
15.6,0.96,6.4078,1011.03,1,Normal
24.86111111,0.47,21.4774,1002.11,1,Warm
0.927777778,0.81,8.9677,1039.59,1,Cold
-2.905555556,0.74,20.0767,1029.79,0,Cold
1.088888889,1,1.1592,1014.41,1,Cold
29.90555556,0.36,7.9051,1020.27,1,Warm
-7.205555556,0.96,1.1431,1023.1,0,Cold
7.205555556,0.87,19.9157,1018.95,1,Normal
16.13888889,0.93,9.5312,1015.41,1,Normal
0,0.99,10.4811,1018.7,0,Cold
23.86111111,0.32,4.7656,1011,1,Warm
17.63333333,0.71,13.7655,1010.66,1,Normal
25.75,0.51,12.7351,1011.59,1,Warm
16.50555556,0.66,10.7387,1016.95,1,Normal
23.91111111,0.42,9.2897,1019.43,1,Warm
2.772222222,0.61,23.9407,1021.49,1,Cold
18.58888889,0.74,7.084,1011.59,1,Normal
9.883333333,0.54,7.5831,1022.72,1,Normal
16.35,0.96,6.1663,1013.81,1,Normal
10,0.71,6.44,1012.8,1,Normal
6.111111111,0.79,17.71,1015.9,1,Normal
22.31666667,0.73,9.4185,1010.03,1,Warm
21.11111111,0.38,8.05,1008.2,1,Warm
6.983333333,0.9,24.9389,999.65,1,Normal
2.244444444,0.93,14.1519,1023.54,1,Cold
-9.444444444,0.92,3.22,1029.8,0,Cold
23.62222222,0.38,8.7906,1017.73,1,Warm
-6.155555556,0.92,2.9302,1029.1,0,Cold
8.672222222,0.84,15.778,1011.78,1,Normal
17.08888889,0.93,9.5956,1019.86,1,Normal
6.972222222,0.74,6.2951,1015.43,1,Normal
21.11111111,0.76,6.44,1018,1,Warm
8.938888889,0.57,9.0321,1024.71,1,Normal
3.822222222,0.89,3.22,1034.17,1,Cold
26.13333333,0.28,4.669,1019.87,1,Warm
18.66666667,0.56,19.8996,1010.93,1,Normal
14.70555556,0.63,4.3792,1017.92,1,Normal
0.938888889,0.95,9.5312,1019.69,1,Cold
4.388888889,0.89,9.5473,1019.58,1,Cold
16.99444444,0.81,13.8621,1011.19,1,Normal
-6.327777778,0.99,1.3524,1024.38,0,Cold
7.266666667,0.65,45.6757,1022.63,1,Normal
2.777777778,0.79,14.49,1006.5,1,Cold
13.96111111,0.67,9.3058,1015,1,Normal
17.73333333,0.79,15.3433,1014.33,1,Normal
-6.5,0.92,10.4489,1026.49,0,Cold
1.155555556,0.92,4.6851,1035.9,1,Cold
23.97222222,0.35,4.5724,1017.93,1,Warm
16.18888889,0.86,14.2968,1016.67,1,Normal
8.783333333,0.76,8.8228,1018.94,1,Normal
17.7,0.55,14.2646,1016.83,1,Normal
-4.866666667,0.92,7.9695,1023.38,0,Cold
5.022222222,0.86,9.7244,1020.03,1,Normal
9.844444444,0.5,24.7618,1012.1,1,Normal
4.955555556,0.89,16.8728,1015.82,1,Normal
-4.422222222,0.74,27.5954,1024.64,0,Cold
12.63888889,0.77,14.168,1002.85,1,Normal
6.322222222,0.78,8.0983,1012.59,1,Normal
-3.061111111,0.86,11.109,1007.87,0,Cold
25.96111111,0.34,4.83,1010.22,1,Warm
6.611111111,0.95,3.4937,1009.9,1,Normal
27.77777778,0.27,12.88,1019.7,1,Warm
17.75555556,0.7,14.1358,1016.27,1,Normal
17.21111111,0.97,3.3005,1013.28,1,Normal
-12.6,0.83,11.8013,1024.17,0,Cold
27.22222222,0.28,8.05,1019.1,1,Warm
8.861111111,0.75,29.3503,1021.46,1,Normal
13.13333333,0.73,10.8997,1019.89,1,Normal
11,0.61,0.5313,1030.97,1,Normal
1.161111111,0.75,20.286,1021.26,1,Cold
13.43333333,0.9,10.7548,1017.33,1,Normal
20.88333333,0.74,3.5259,1018.47,1,Warm
8.2,0.94,0.8211,1013.91,1,Normal
13.8,0.77,12.3809,1013.92,1,Normal
19.37222222,0.79,5.9087,1012.74,1,Warm
18.88888889,0.65,3.22,1009.6,1,Warm
12.13888889,0.88,9.9015,1018.62,1,Normal
18.93333333,0.68,9.5151,1014.99,1,Warm
-2.272222222,0.69,5.4257,1032.58,0,Cold
19.26111111,0.64,4.6046,1019.16,1,Warm
32.06666667,0.42,14.1197,1006.68,1,Warm
12.19444444,0.72,14.329,1009.95,1,Normal
15.97777778,0.88,6.4239,1012.52,1,Normal
5.555555556,0.6,11.27,1021.8,1,Normal
20.78333333,0.7,14.812,1012.65,1,Warm
3.333333333,0.92,3.22,1016.6,1,Cold
6.811111111,0.92,6.3595,1015.59,1,Normal
10.99444444,0.8,25.2931,1012.43,1,Normal
20.04444444,0.61,14.6671,1015.49,1,Warm
32.89444444,0.32,20.6563,1009.34,1,Warm
30.11666667,0.5,17.388,1012.98,1,Warm
8.888888889,0.63,23.5543,1017.49,1,Normal
13.84444444,0.77,11.0768,1015.01,1,Normal
2.566666667,1,4.6851,1015.53,1,Cold
19.11666667,0.33,21.9926,1022.67,1,Warm
17.29444444,0.92,5.8765,1014.07,1,Normal
19.97222222,0.52,7.2611,1021.43,1,Warm
12.8,0.93,5.5545,1006.48,1,Normal
14.88888889,0.83,3.22,1021.32,1,Normal
4.883333333,0.96,3.2039,1014.9,1,Normal
25.04444444,0.63,7.9695,1011.7,1,Warm
6.183333333,0.85,11.0768,1019.97,1,Normal
12.24444444,0.93,14.651,1017.33,1,Normal
0.583333333,0.91,6.0375,1022.43,1,Cold
15.99444444,1,7.6153,1019,1,Normal
24.88333333,0.42,19.8996,1023.63,1,Warm
4.788888889,0.94,11.0607,1017.31,1,Normal
13.88888889,0.8,3.22,1014.7,1,Normal
17.17777778,0.93,14.0714,1021.49,1,Normal
11.31666667,0.89,1.9642,1015.66,1,Normal
2.2,0.86,27.5793,1014.41,1,Cold
-1.111111111,0.92,1.61,1026.5,0,Cold
22.22222222,0.64,12.88,1007.1,1,Warm
13.82777778,0.64,4.7012,1007.69,1,Normal
13.88888889,0.83,12.88,1009,1,Normal
31.16111111,0.48,7.406,1014.86,1,Warm
18.75,0.25,32.6347,1010.14,1,Normal
20.07777778,0.87,7.4865,1011.15,1,Warm
16.81111111,0.9,6.4239,1012.97,1,Normal
10.48333333,0.89,10.5294,1018.03,1,Normal
6.805555556,0.81,6.2307,1020.47,1,Normal
5,0.93,14.49,0,1,Normal
3.861111111,0.82,10.787,1027.52,1,Cold
5.994444444,0.86,23.9568,1017.23,1,Normal
11.47222222,0.82,6.6654,1017.83,1,Normal
12.2,0.93,3.22,1018.17,1,Normal
22.22222222,0.43,7.7763,1017.49,1,Warm
1.016666667,0.81,23.8924,1021.9,1,Cold
1.144444444,0.86,14.49,1020.81,1,Cold
13.66111111,0.78,26.9675,998.05,1,Normal
10.55555556,0.56,21.4452,1017.12,1,Normal
1.716666667,0.65,10.1108,1022.38,1,Cold
22.2,0.76,12.3165,1016.27,1,Warm
29.86111111,0.6,21.5418,1014.26,1,Warm
7.205555556,0.93,4.8944,1025.08,1,Normal
13.33333333,0.77,3.22,1017.3,1,Normal
22.80555556,0.7,17.2753,1012.4,1,Warm
6.311111111,0.93,10.9802,1017.29,1,Normal
7.327777778,0.89,10.5938,1014.09,1,Normal
15.40555556,0.93,11.0929,1016.56,1,Normal
15.99444444,0.79,21.6062,988.62,1,Normal
18.88333333,0.92,3.2683,1016.48,1,Warm
5.138888889,0.93,4.1216,1019.47,1,Normal
23.51111111,0.63,10.8514,1005.26,1,Warm
22.22222222,0.68,3.22,1010.5,1,Warm
12.28888889,0.79,10.6421,1016.64,1,Normal
20.78888889,0.65,8.9999,1008.3,1,Warm
-0.961111111,0.99,7.3738,1025.27,0,Cold
11.12777778,0.92,9.7566,1007.88,1,Normal
12.78333333,0.72,6.3434,1020.14,1,Normal
18.23333333,0.96,3.0429,1018.87,1,Normal
26.01666667,0.55,9.499,1021.15,1,Warm
22.15555556,0.76,15.8746,1017.86,1,Warm
-7.222222222,0.88,11.27,1018.9,0,Cold
21.06666667,0.79,10.948,1009.58,1,Warm
10,0.93,8.05,1017.7,1,Normal
12.24444444,0.96,2.9624,1016.31,1,Normal
16.11666667,0.67,12.6385,1023.84,1,Normal
-1.1,0.99,1.61,1023.84,0,Cold
-5,0.77,14.3129,1033.65,0,Cold
23.12222222,0.37,4.9427,1022.69,1,Warm
3.25,0.89,3.3005,1028.14,1,Cold
11.96111111,0.66,10.6904,1023.8,1,Normal
15.93333333,0.87,4.6207,1015.03,1,Normal
-0.05,0.92,3.3649,0,0,Cold
10.57777778,0.93,11.1734,1012.32,1,Normal
9.894444444,0.94,2.8497,1020.09,1,Normal
-4.127777778,0.92,4.669,1026.76,0,Cold
22.8,0.41,3.2522,1028.66,1,Warm
31.20555556,0.35,15.7458,1013.23,1,Warm
2.15,1,11.0446,1031.76,1,Cold
-2.822222222,0.91,4.6207,1039.52,0,Cold
0.988888889,0.97,5.0232,1021.25,1,Cold
-3.994444444,0.86,6.3756,1027.92,0,Cold
22.15555556,0.56,7.5509,1019.37,1,Warm
4.983333333,0.83,13.0249,1019.66,1,Normal
22.8,0.38,7.8568,1019.6,1,Warm
22.63888889,0.48,17.5812,1015.25,1,Warm
13.19444444,0.69,14.6993,1012.55,1,Normal
20.88888889,0.82,1.61,1013.42,1,Warm
7.822222222,0.71,4.6851,1027.18,1,Normal
29.95555556,0.34,2.6082,1012.92,1,Warm
12.70555556,0.86,10.948,1020.15,1,Normal
13.88888889,0.93,12.88,1015.2,1,Normal
15.01666667,0.42,15.6814,1017.12,1,Normal
2.266666667,0.53,28.3199,1033.17,1,Cold
20.04444444,0.31,28.7224,1017.26,1,Warm
20.08333333,0.31,8.7906,1020.78,1,Warm
2.755555556,1,16.5347,1013.99,1,Cold
25,0.5,11.27,1016.4,1,Warm
3.927777778,0.76,20.608,1022.21,1,Cold
8.938888889,0.93,1.5295,1024.43,1,Normal
14.97777778,0.93,11.1251,1013.87,1,Normal
-0.072222222,1,3.1395,1030.5,0,Cold
9.4,0.74,2.9463,1015.3,1,Normal
0.605555556,0.72,20.5436,1015.09,1,Cold
3.838888889,0.93,3.3327,1006.34,1,Cold
4.816666667,0.86,8.2432,1019.15,1,Normal
23.75,0.41,20.8495,1017.99,1,Warm
27.8,0.53,8.2754,1010.35,1,Warm
12.12222222,0.8,24.2949,1021.71,1,Normal
-6.111111111,0.68,12.88,1031.9,0,Cold
5.966666667,0.86,16.2771,1001.62,1,Normal
7.927777778,0.99,9.9659,1006.05,1,Normal
6.111111111,1,8.05,1020.3,1,Normal
13.98333333,0.72,3.22,1016.69,1,Normal
12.52777778,0.78,13.7816,1021.11,1,Normal
17.72777778,0.6,5.1359,1015.08,1,Normal
4.211111111,0.91,9.3541,1014.76,1,Cold
13.02777778,0.48,11.0446,1018.23,1,Normal
12.26666667,0.74,13.8943,1008.82,1,Normal
14.02777778,0.9,3.3649,1015.07,1,Normal
-2.377777778,1,9.3702,1029.36,0,Cold
23.84444444,0.69,3.7191,1013.51,1,Warm
1.244444444,0.92,13.8138,1002.62,1,Cold
4.333333333,0.96,6.2951,1030.02,1,Cold
23.41666667,0.74,3.7996,1013.52,1,Warm
2.244444444,0.92,10.465,1029.18,1,Cold
9.861111111,0.34,28.1106,1016.6,1,Normal
0,0.63,8.05,1015.5,0,Cold
32.77777778,0.25,14.49,1016.6,1,Warm
7.044444444,0.56,25.6795,1025.25,1,Normal
17.15,0.54,15.6331,1017.33,1,Normal
15.07222222,0.86,3.2844,1014.92,1,Normal
-5.927777778,0.91,3.542,1017.03,0,Cold
18.73333333,0.48,16.9533,1023.32,1,Normal
20.98888889,0.54,3.2361,1016.11,1,Warm
21.50555556,0.9,3.22,1011.2,1,Warm
22.26666667,0.58,11.2056,1011.25,1,Warm
21.22222222,0.78,11.9462,1002.29,1,Warm
13.82222222,0.93,9.2736,1021.89,1,Normal
7.705555556,0.89,10.4489,1012.16,1,Normal
30.02222222,0.21,8.9194,1016.13,1,Warm
6.033333333,1,6.1341,1021.56,1,Normal
26.11111111,0.47,17.71,1015.7,1,Warm
10.23333333,0.86,7.7602,1011.28,1,Normal
22.77777778,0.53,6.4078,1011.04,1,Warm
23.88888889,0.45,28.98,1011.1,1,Warm
2.755555556,0.78,0.9016,1027.51,1,Cold
23.79444444,0.45,13.7816,1019.04,1,Warm
8.861111111,0.93,11.3344,1021.96,1,Normal
8.805555556,0.88,8.6618,1015.44,1,Normal
-0.094444444,0.92,9.5795,1020.23,0,Cold
28.88333333,0.48,11.2217,1020.03,1,Warm
5.833333333,0.78,3.7191,1023.73,1,Normal
5.033333333,0.87,7.9212,1021.16,1,Normal
-2.777777778,0.78,12.88,1017.3,0,Cold
6.311111111,0.85,28.6902,1007.95,1,Normal
5.283333333,0.87,3.22,1021.01,1,Normal
19.81666667,0.78,16.1483,1010.9,1,Warm
2.638888889,1,29.3664,998,1,Cold
-0.094444444,0.93,14.007,1001.66,0,Cold
7.872222222,0.52,34.3413,1018.31,1,Normal
23.03333333,0.66,10.2074,1009.62,1,Warm
-1.033333333,0.93,3.4776,1032.52,0,Cold
20.02222222,0.54,5.313,1010.26,1,Warm
26.41111111,0.46,10.7226,1013.9,1,Warm
23.82777778,0.44,8.1144,1019.34,1,Warm
13.12777778,0.74,9.1448,1015.12,1,Normal
-0.666666667,0.84,2.0125,1029.1,0,Cold
7.655555556,0.84,3.22,1029.11,1,Normal
20,0.73,0,1015.8,1,Warm
2.844444444,0.71,13.3952,1020.26,1,Cold
23.85,0.54,13.5079,1007.66,1,Warm
23.81666667,0.58,15.5043,1013.56,1,Warm
13.90555556,0.84,6.44,1015.18,1,Normal
24.97777778,0.51,4.669,1016.65,1,Warm
31.11111111,0.32,9.66,1016.1,1,Warm
17.73333333,0.47,12.4453,1022.48,1,Normal
22.53333333,0.71,4.83,1023.34,1,Warm
16.13888889,0.8,9.7083,1012.85,1,Normal
17.67222222,0.61,11.2056,1014.74,1,Normal
16.08888889,0.99,10.304,1007.51,1,Normal
22.77777778,0.48,20.93,1021,1,Warm
-1.066666667,0.55,1.4651,1020.57,0,Cold
22.17777778,0.39,3.1395,1017.69,1,Warm
6.416666667,0.81,4.8622,1014.42,1,Normal
17.04444444,0.94,12.8961,998.4,1,Normal
0.238888889,0.93,10.0464,1019.7,1,Cold
22.10555556,0.69,6.1824,1015.63,1,Warm
2.222222222,0.5,4.83,1020.8,1,Cold
-1.272222222,0.92,11.27,1041.59,0,Cold
16.13888889,0.99,13.202,1014.81,1,Normal
17.01666667,0.94,7.7924,1007.65,1,Normal
12.22222222,0.86,6.44,1020.7,1,Normal
2.777777778,0.88,9.0965,1022.36,1,Cold
14.17222222,0.92,2.7692,1022.9,1,Normal
6.022222222,0.83,6.44,1027.82,1,Normal
7.738888889,0.97,2.8819,1028.7,1,Normal
2.194444444,0.86,12.5741,1015.1,1,Cold
-0.411111111,0.96,3.1878,1029.41,0,Cold
12.18333333,0.75,15.6975,1018.54,1,Normal
7.055555556,0.75,19.7386,1007.51,1,Normal
0.555555556,0.78,11.27,1019.1,1,Cold
16.35555556,0.57,7.8729,1013.31,1,Normal
-4.927777778,0.49,14.2807,1036.79,0,Cold
2.822222222,0.89,25.4219,1020.62,1,Cold
